        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip      ntot      nrad    nioniz 
5.768e+12 5.912e+12   10      0        0  5.12e+09  0.00e+00  0.00e+00  1.28e+38  7.71e-12  3.95e+12  5.77e+05  5.75e+05  1.72e-11  3.43e-11  0.00e+00  0.00e+00  4.73e-20 -1.84e+34 -1.12e+32 -1.13e+34  1.22e+06  1.08e+07  0.00e+00  1.05e+07 
6.055e+12 6.206e+12   11      0        0  5.62e+09  0.00e+00  0.00e+00  1.49e+38  7.34e-12  3.76e+12  5.47e+05  5.44e+05  2.15e-11  3.87e-11  0.00e+00  0.00e+00  1.93e-19 -1.55e+34  1.14e+32 -1.03e+34  1.12e+06  1.05e+07  0.00e+00  1.02e+07 
6.356e+12 6.514e+12   12      0        0  6.05e+09  0.00e+00  0.00e+00  1.72e+38  6.98e-12  3.58e+12  5.19e+05  5.14e+05  1.67e-11  3.94e-11  0.00e+00  0.00e+00  7.65e-19 -1.43e+34 -1.19e+32 -8.67e+33  1.03e+06  1.03e+07  0.00e+00  9.92e+06 
6.672e+12 6.838e+12   13      0        0  6.45e+09  0.00e+00  0.00e+00  2.00e+38  6.61e-12  3.39e+12  4.93e+05  4.87e+05  1.55e-11  2.73e-11  0.00e+00  0.00e+00  2.98e-18 -1.23e+34  8.20e+31 -7.87e+33  9.62e+05  1.01e+07  0.00e+00  9.69e+06 
7.004e+12 7.179e+12   14      0        0  6.81e+09  0.00e+00  0.00e+00  2.32e+38  6.33e-12  3.25e+12  4.69e+05  4.61e+05  1.60e-11  3.32e-11  0.00e+00  0.00e+00  1.25e-17 -1.19e+34 -2.20e+30 -7.17e+33  8.87e+05  9.97e+06  0.00e+00  9.49e+06 
7.353e+12 7.536e+12   15      0        0  7.11e+09  0.00e+00  0.00e+00  2.69e+38  6.04e-12  3.10e+12  4.48e+05  4.38e+05  1.80e-11  4.48e-11  0.00e+00  0.00e+00  4.77e-17 -1.02e+34  1.00e+32 -6.47e+33  8.23e+05  9.85e+06  0.00e+00  9.31e+06 
7.719e+12 7.911e+12   16      0        0  7.36e+09  0.00e+00  0.00e+00  3.12e+38  5.78e-12  2.96e+12  4.28e+05  4.15e+05  1.39e-11  5.15e-11  0.00e+00  0.00e+00  2.01e-16 -9.62e+33  9.73e+31 -5.87e+33  7.64e+05  9.77e+06  0.00e+00  9.16e+06 
8.103e+12 8.304e+12   17      0        0  7.59e+09  0.00e+00  0.00e+00  3.62e+38  5.55e-12  2.85e+12  4.09e+05  3.93e+05  1.31e-11  4.11e-11  0.00e+00  0.00e+00  9.05e-16 -8.45e+33  1.16e+32 -5.66e+33  7.07e+05  9.73e+06  0.00e+00  9.04e+06 
8.506e+12 8.717e+12   18      0        0  7.80e+09  0.00e+00  0.00e+00  4.19e+38  5.34e-12  2.74e+12  3.93e+05  3.74e+05  1.79e-11  4.40e-11  0.00e+00  0.00e+00  4.32e-15 -7.83e+33 -3.02e+31 -5.06e+33  6.56e+05  9.72e+06  0.00e+00  8.95e+06 
8.929e+12 9.151e+12   19      0        0  7.95e+09  0.00e+00  0.00e+00  4.85e+38  5.17e-12  2.65e+12  3.78e+05  3.55e+05  1.20e-11  4.97e-11  0.00e+00  0.00e+00  1.81e-14 -7.29e+33 -6.79e+31 -4.66e+33  6.06e+05  9.74e+06  0.00e+00  8.88e+06 
9.373e+12 9.606e+12   20      0        0  8.07e+09  0.00e+00  0.00e+00  5.62e+38  4.98e-12  2.55e+12  3.64e+05  3.38e+05  1.33e-11  4.67e-11  0.00e+00  0.00e+00  6.60e-14 -6.60e+33  8.70e+31 -3.84e+33  5.63e+05  9.78e+06  0.00e+00  8.83e+06 
9.839e+12 1.008e+13   21      0        0  8.17e+09  0.00e+00  0.00e+00  6.51e+38  4.85e-12  2.49e+12  3.51e+05  3.21e+05  1.24e-11  4.86e-11  0.00e+00  0.00e+00  7.74e-13 -6.13e+33  7.09e+31 -3.84e+33  5.20e+05  9.86e+06  0.00e+00  8.80e+06 
1.033e+13 1.059e+13   22      0        0  8.24e+09  0.00e+00  0.00e+00  7.53e+38  4.69e-12  2.40e+12  3.40e+05  3.06e+05  1.34e-11  4.56e-11  0.00e+00  0.00e+00  1.44e-11 -5.53e+33  1.47e+32 -3.44e+33  4.84e+05  9.97e+06  0.00e+00  8.79e+06 
1.084e+13 1.111e+13   23      0        0  8.26e+09  0.00e+00  0.00e+00  8.71e+38  4.56e-12  2.34e+12  3.30e+05  2.92e+05  1.83e-11  4.34e-11  0.00e+00  0.00e+00  2.98e-11 -5.33e+33 -1.10e+32 -3.15e+33  4.49e+05  1.01e+07  0.00e+00  8.81e+06 
1.138e+13 1.167e+13   24      0        0  8.24e+09  0.00e+00  0.00e+00  1.01e+39  4.41e-12  2.26e+12  3.21e+05  2.79e+05  1.30e-11  4.90e-11  0.00e+00  0.00e+00  7.63e-11 -5.02e+33 -6.13e+31 -3.11e+33  4.20e+05  1.03e+07  0.00e+00  8.85e+06 
1.195e+13 1.225e+13   25      0        0  8.20e+09  0.00e+00  0.00e+00  1.16e+39  4.29e-12  2.20e+12  3.14e+05  2.66e+05  1.35e-11  6.71e-11  0.00e+00  0.00e+00  1.44e-08 -4.42e+33 -8.96e+31 -2.73e+33  3.92e+05  1.05e+07  0.00e+00  8.91e+06 
1.254e+13 1.285e+13   26      0        0  8.13e+09  0.00e+00  0.00e+00  1.35e+39  4.16e-12  2.13e+12  3.06e+05  2.55e+05  1.44e-11  5.07e-11  0.00e+00  0.00e+00  1.76e-08 -4.17e+33 -1.31e+32 -2.72e+33  3.67e+05  1.07e+07  0.00e+00  8.99e+06 
1.317e+13 1.349e+13   27      0        0  8.01e+09  0.00e+00  0.00e+00  1.55e+39  4.06e-12  2.08e+12  3.00e+05  2.44e+05  1.42e-11  5.58e-11  0.00e+00  0.00e+00  2.14e-08 -3.96e+33  2.69e+31 -2.64e+33  3.43e+05  1.10e+07  0.00e+00  9.11e+06 
1.382e+13 1.417e+13   28      0        0  7.87e+09  0.00e+00  0.00e+00  1.80e+39  3.93e-12  2.01e+12  2.95e+05  2.34e+05  1.47e-11  7.67e-11  0.00e+00  0.00e+00  2.57e-08 -3.88e+33  3.24e+31 -2.46e+33  3.24e+05  1.13e+07  0.00e+00  9.24e+06 
1.451e+13 1.487e+13   29      0        0  7.70e+09  0.00e+00  0.00e+00  2.07e+39  3.82e-12  1.96e+12  2.90e+05  2.25e+05  1.49e-11  5.92e-11  0.00e+00  0.00e+00  3.07e-08 -3.54e+33 -1.64e+32 -2.09e+33  3.05e+05  1.16e+07  0.00e+00  9.39e+06 
1.523e+13 1.561e+13   30      0        0  7.51e+09  0.00e+00  0.00e+00  2.40e+39  3.70e-12  1.89e+12  2.85e+05  2.17e+05  1.99e-11  6.50e-11  0.00e+00  0.00e+00  3.65e-08 -3.41e+33  1.54e+32 -2.18e+33  2.90e+05  1.20e+07  0.00e+00  9.57e+06 
1.599e+13 1.639e+13   31      0        0  7.29e+09  0.00e+00  0.00e+00  2.77e+39  3.58e-12  1.83e+12  2.81e+05  2.09e+05  1.53e-11  9.03e-11  0.00e+00  0.00e+00  4.32e-08 -3.22e+33 -2.98e+31 -2.02e+33  2.75e+05  1.24e+07  0.00e+00  9.77e+06 
1.678e+13 1.720e+13   32      0        0  7.06e+09  0.00e+00  0.00e+00  3.19e+39  3.45e-12  1.77e+12  2.77e+05  2.02e+05  1.66e-11  7.08e-11  0.00e+00  0.00e+00  5.06e-08 -3.42e+33  5.54e+30 -2.05e+33  2.63e+05  1.29e+07  0.00e+00  9.99e+06 
1.762e+13 1.806e+13   33      0        0  6.81e+09  0.00e+00  0.00e+00  3.69e+39  3.34e-12  1.71e+12  2.74e+05  1.95e+05  2.08e-11  7.36e-11  0.00e+00  0.00e+00  5.91e-08 -3.04e+33 -8.20e+31 -1.97e+33  2.51e+05  1.34e+07  0.00e+00  1.02e+07 
1.850e+13 1.896e+13   34      0        0  6.55e+09  0.00e+00  0.00e+00  4.25e+39  3.22e-12  1.65e+12  2.70e+05  1.89e+05  1.71e-11  7.74e-11  0.00e+00  0.00e+00  6.85e-08 -3.11e+33  8.29e+31 -2.02e+33  2.41e+05  1.39e+07  0.00e+00  1.05e+07 
1.942e+13 1.990e+13   35      0        0  6.28e+09  0.00e+00  0.00e+00  4.91e+39  3.10e-12  1.59e+12  2.66e+05  1.84e+05  1.70e-11  8.14e-11  0.00e+00  0.00e+00  7.94e-08 -2.73e+33 -1.62e+32 -1.70e+33  2.32e+05  1.45e+07  0.00e+00  1.08e+07 
2.038e+13 2.089e+13   36      0        0  6.00e+09  0.00e+00  0.00e+00  5.67e+39  3.00e-12  1.53e+12  2.63e+05  1.78e+05  2.27e-11  1.07e-10  0.00e+00  0.00e+00  9.18e-08 -2.53e+33  1.99e+31 -1.54e+33  2.23e+05  1.51e+07  0.00e+00  1.11e+07 
2.140e+13 2.193e+13   37      0        0  5.71e+09  0.00e+00  0.00e+00  6.55e+39  2.89e-12  1.48e+12  2.59e+05  1.74e+05  1.84e-11  8.94e-11  0.00e+00  0.00e+00  1.06e-07 -3.00e+33  6.47e+31 -1.94e+33  2.15e+05  1.57e+07  0.00e+00  1.15e+07 
2.246e+13 2.302e+13   38      0        0  5.45e+09  0.00e+00  0.00e+00  7.56e+39  2.79e-12  1.43e+12  2.56e+05  1.69e+05  1.98e-11  9.37e-11  0.00e+00  0.00e+00  1.21e-07 -2.54e+33  1.48e+32 -1.75e+33  2.06e+05  1.63e+07  0.00e+00  1.18e+07 
2.358e+13 2.416e+13   39      0        0  5.16e+09  0.00e+00  0.00e+00  8.73e+39  2.69e-12  1.38e+12  2.52e+05  1.65e+05  2.51e-11  9.86e-11  0.00e+00  0.00e+00  1.38e-07 -2.71e+33 -4.02e+30 -1.78e+33  1.99e+05  1.69e+07  0.00e+00  1.21e+07 
2.475e+13 2.537e+13   40      0        0  4.86e+09  0.00e+00  0.00e+00  1.01e+40  2.60e-12  1.33e+12  2.48e+05  1.61e+05  2.24e-11  1.10e-10  0.00e+00  0.00e+00  1.58e-07 -2.87e+33 -4.93e+31 -1.69e+33  1.90e+05  1.76e+07  0.00e+00  1.25e+07 
2.598e+13 2.663e+13   41      0        0  4.60e+09  0.00e+00  0.00e+00  1.17e+40  2.51e-12  1.28e+12  2.44e+05  1.58e+05  2.81e-11  1.12e-10  0.00e+00  0.00e+00  1.79e-07 -2.82e+33  2.06e+31 -1.71e+33  1.83e+05  1.82e+07  0.00e+00  1.28e+07 
2.728e+13 2.795e+13   42      0        0  4.34e+09  0.00e+00  0.00e+00  1.35e+40  2.42e-12  1.24e+12  2.40e+05  1.55e+05  2.42e-11  1.19e-10  0.00e+00  0.00e+00  2.05e-07 -2.86e+33  2.55e+31 -1.86e+33  1.75e+05  1.88e+07  0.00e+00  1.31e+07 
2.863e+13 2.934e+13   43      0        0  4.07e+09  0.00e+00  0.00e+00  1.56e+40  2.33e-12  1.19e+12  2.36e+05  1.52e+05  3.08e-11  1.28e-10  0.00e+00  0.00e+00  2.36e-07 -3.11e+33  3.74e+31 -1.91e+33  1.66e+05  1.93e+07  0.00e+00  1.33e+07 
3.006e+13 3.080e+13   44      0        0  3.83e+09  0.00e+00  0.00e+00  1.80e+40  2.23e-12  1.14e+12  2.31e+05  1.49e+05  3.25e-11  1.37e-10  0.00e+00  0.00e+00  2.70e-07 -3.22e+33 -1.42e+31 -2.16e+33  1.59e+05  1.98e+07  0.00e+00  1.35e+07 
3.155e+13 3.234e+13   45      0        0  3.59e+09  0.00e+00  0.00e+00  2.08e+40  2.14e-12  1.10e+12  2.27e+05  1.46e+05  2.87e-11  1.49e-10  0.00e+00  0.00e+00  3.10e-07 -3.54e+33  3.43e+31 -2.10e+33  1.51e+05  2.02e+07  0.00e+00  1.36e+07 
3.312e+13 3.395e+13   46      0        0  3.38e+09  0.00e+00  0.00e+00  2.40e+40  2.04e-12  1.05e+12  2.22e+05  1.43e+05  3.54e-11  1.61e-10  0.00e+00  0.00e+00  3.60e-07 -3.65e+33 -8.33e+31 -2.12e+33  1.43e+05  2.05e+07  0.00e+00  1.36e+07 
3.477e+13 3.563e+13   47      0        0  3.19e+09  0.00e+00  0.00e+00  2.78e+40  1.95e-12  9.96e+11  2.17e+05  1.40e+05  3.69e-11  1.76e-10  0.00e+00  0.00e+00  4.19e-07 -3.49e+33  1.32e+32 -2.45e+33  1.35e+05  2.06e+07  0.00e+00  1.36e+07 
3.650e+13 3.741e+13   48      0        0  3.01e+09  0.00e+00  0.00e+00  3.21e+40  1.84e-12  9.43e+11  2.12e+05  1.37e+05  3.90e-11  1.91e-10  0.00e+00  0.00e+00  4.87e-07 -3.81e+33 -1.10e+32 -2.46e+33  1.28e+05  2.07e+07  0.00e+00  1.35e+07 
3.832e+13 3.927e+13   49      0        0  2.84e+09  0.00e+00  0.00e+00  3.71e+40  1.73e-12  8.88e+11  2.07e+05  1.34e+05  3.99e-11  2.11e-10  0.00e+00  0.00e+00  5.71e-07 -3.72e+33  1.07e+32 -2.41e+33  1.20e+05  2.07e+07  0.00e+00  1.33e+07 
4.022e+13 4.122e+13   50      0        0  2.70e+09  0.00e+00  0.00e+00  4.29e+40  1.62e-12  8.30e+11  2.01e+05  1.31e+05  4.10e-11  2.80e-10  0.00e+00  0.00e+00  6.74e-07 -3.90e+33 -3.90e+29 -2.68e+33  1.14e+05  2.06e+07  0.00e+00  1.30e+07 
4.222e+13 4.327e+13   51      0        0  2.60e+09  0.00e+00  0.00e+00  4.96e+40  1.51e-12  7.73e+11  1.96e+05  1.28e+05  4.24e-11  3.08e-10  0.00e+00  0.00e+00  7.96e-07 -3.85e+33 -5.46e+30 -2.39e+33  1.08e+05  2.04e+07  0.00e+00  1.27e+07 
4.432e+13 4.543e+13   52      0        0  2.50e+09  0.00e+00  0.00e+00  5.74e+40  1.40e-12  7.19e+11  1.91e+05  1.25e+05  4.28e-11  2.86e-10  0.00e+00  0.00e+00  9.44e-07 -4.00e+33 -9.87e+31 -2.33e+33  1.02e+05  2.02e+07  0.00e+00  1.24e+07 
4.653e+13 4.769e+13   53      0        0  2.41e+09  0.00e+00  0.00e+00  6.64e+40  1.30e-12  6.64e+11  1.85e+05  1.22e+05  3.94e-11  3.71e-10  0.00e+00  0.00e+00  1.13e-06 -3.49e+33  3.98e+30 -2.20e+33  9.60e+04  1.99e+07  0.00e+00  1.20e+07 
4.884e+13 5.006e+13   54      0        0  2.35e+09  0.00e+00  0.00e+00  7.68e+40  1.20e-12  6.12e+11  1.80e+05  1.19e+05  4.33e-11  3.59e-10  0.00e+00  0.00e+00  1.33e-06 -3.56e+33  7.75e+31 -2.17e+33  9.09e+04  1.96e+07  0.00e+00  1.17e+07 
5.127e+13 5.255e+13   55      0        0  2.30e+09  0.00e+00  0.00e+00  8.88e+40  1.11e-12  5.66e+11  1.75e+05  1.16e+05  4.10e-11  4.08e-10  0.00e+00  0.00e+00  1.58e-06 -3.44e+33 -1.11e+32 -2.16e+33  8.56e+04  1.93e+07  0.00e+00  1.13e+07 
5.382e+13 5.516e+13   56      0        0  2.24e+09  0.00e+00  0.00e+00  1.03e+41  1.02e-12  5.22e+11  1.70e+05  1.14e+05  4.46e-11  4.28e-10  0.00e+00  0.00e+00  1.90e-06 -3.27e+33 -5.20e+31 -2.06e+33  8.05e+04  1.90e+07  0.00e+00  1.09e+07 
5.650e+13 5.791e+13   57      0        0  2.21e+09  0.00e+00  0.00e+00  1.19e+41  9.43e-13  4.83e+11  1.65e+05  1.11e+05  4.51e-11  5.08e-10  0.00e+00  0.00e+00  2.26e-06 -2.95e+33  2.16e+30 -1.97e+33  7.55e+04  1.86e+07  0.00e+00  1.04e+07 
5.931e+13 6.079e+13   58      0        0  2.18e+09  0.00e+00  0.00e+00  1.37e+41  8.72e-13  4.46e+11  1.60e+05  1.09e+05  4.28e-11  5.34e-10  0.00e+00  0.00e+00  2.70e-06 -2.90e+33  5.78e+31 -1.99e+33  7.08e+04  1.82e+07  0.00e+00  1.00e+07 
6.226e+13 6.381e+13   59      0        0  2.17e+09  0.00e+00  0.00e+00  1.59e+41  8.05e-13  4.12e+11  1.55e+05  1.06e+05  4.33e-11  6.42e-10  0.00e+00  0.00e+00  3.25e-06 -2.89e+33  4.56e+31 -1.77e+33  6.63e+04  1.78e+07  0.00e+00  9.64e+06 
6.536e+13 6.699e+13   60      0        0  2.15e+09  0.00e+00  0.00e+00  1.84e+41  7.44e-13  3.81e+11  1.50e+05  1.04e+05  4.47e-11  7.19e-10  0.00e+00  0.00e+00  3.96e-06 -2.72e+33  4.67e+30 -1.73e+33  6.19e+04  1.74e+07  0.00e+00  9.24e+06 
6.861e+13 7.032e+13   61      0        0  2.15e+09  0.00e+00  0.00e+00  2.13e+41  6.85e-13  3.51e+11  1.46e+05  1.01e+05  4.47e-11  7.36e-10  0.00e+00  0.00e+00  4.71e-06 -2.63e+33 -2.85e+31 -1.58e+33  5.81e+04  1.70e+07  0.00e+00  8.85e+06 
7.203e+13 7.382e+13   62      0        0  2.15e+09  0.00e+00  0.00e+00  2.46e+41  6.31e-13  3.23e+11  1.41e+05  9.90e+04  4.65e-11  9.60e-10  0.00e+00  0.00e+00  5.76e-06 -2.42e+33 -2.35e+31 -1.58e+33  5.43e+04  1.66e+07  0.00e+00  8.48e+06 
7.561e+13 7.749e+13   63      0        0  2.16e+09  0.00e+00  0.00e+00  2.85e+41  5.82e-13  2.98e+11  1.37e+05  9.68e+04  4.52e-11  1.13e-09  0.00e+00  0.00e+00  6.98e-06 -2.36e+33  5.72e+31 -1.44e+33  5.08e+04  1.63e+07  0.00e+00  8.11e+06 
7.937e+13 8.134e+13   64      0        0  2.17e+09  0.00e+00  0.00e+00  3.29e+41  5.37e-13  2.75e+11  1.33e+05  9.47e+04  4.82e-11  1.13e-09  0.00e+00  0.00e+00  8.40e-06 -2.20e+33 -1.17e+31 -1.43e+33  4.75e+04  1.59e+07  0.00e+00  7.77e+06 
8.332e+13 8.539e+13   65      0        0  2.18e+09  0.00e+00  0.00e+00  3.81e+41  4.94e-13  2.53e+11  1.29e+05  9.26e+04  4.79e-11  1.30e-09  0.00e+00  0.00e+00  1.02e-05 -2.08e+33  4.11e+31 -1.29e+33  4.46e+04  1.56e+07  0.00e+00  7.44e+06 
8.746e+13 8.964e+13   66      0        0  2.19e+09  0.00e+00  0.00e+00  4.41e+41  4.54e-13  2.33e+11  1.25e+05  9.06e+04  4.91e-11  1.50e-09  0.00e+00  0.00e+00  1.21e-05 -2.03e+33  6.42e+31 -1.22e+33  4.19e+04  1.52e+07  0.00e+00  7.13e+06 
9.181e+13 9.410e+13   67      0        0  2.21e+09  0.00e+00  0.00e+00  5.10e+41  4.20e-13  2.15e+11  1.21e+05  8.88e+04  5.10e-11  1.85e-09  0.00e+00  0.00e+00  1.44e-05 -1.86e+33  2.61e+31 -1.14e+33  3.92e+04  1.49e+07  0.00e+00  6.84e+06 
9.638e+13 9.878e+13   68      0        0  2.22e+09  0.00e+00  0.00e+00  5.90e+41  3.87e-13  1.98e+11  1.17e+05  8.69e+04  5.33e-11  2.17e-09  0.00e+00  0.00e+00  1.73e-05 -1.79e+33 -1.66e+31 -1.11e+33  3.67e+04  1.46e+07  0.00e+00  6.56e+06 
1.012e+14 1.037e+14   69      0        0  2.24e+09  0.00e+00  0.00e+00  6.82e+41  3.57e-13  1.83e+11  1.13e+05  8.51e+04  5.39e-11  2.63e-09  0.00e+00  0.00e+00  2.12e-05 -1.68e+33 -2.35e+31 -1.08e+33  3.44e+04  1.43e+07  0.00e+00  6.30e+06 
1.062e+14 1.089e+14   70      0        0  2.26e+09  0.00e+00  0.00e+00  7.89e+41  3.30e-13  1.69e+11  1.10e+05  8.34e+04  5.63e-11  3.14e-09  0.00e+00  0.00e+00  2.56e-05 -1.63e+33  1.83e+31 -1.06e+33  3.23e+04  1.40e+07  0.00e+00  6.06e+06 
1.115e+14 1.143e+14   71      0        0  2.26e+09  0.00e+00  0.00e+00  9.13e+41  3.06e-13  1.57e+11  1.06e+05  8.17e+04  5.69e-11  3.23e-09  0.00e+00  0.00e+00  3.13e-05 -1.54e+33 -1.89e+31 -9.69e+32  3.02e+04  1.38e+07  0.00e+00  5.82e+06 
1.170e+14 1.200e+14   72      0        0  2.29e+09  0.00e+00  0.00e+00  1.06e+42  2.83e-13  1.45e+11  1.03e+05  8.02e+04  6.21e-11  4.43e-09  0.00e+00  0.00e+00  3.92e-05 -1.45e+33  2.56e+31 -9.11e+32  2.83e+04  1.35e+07  0.00e+00  5.59e+06 
1.229e+14 1.259e+14   73      0        0  2.30e+09  0.00e+00  0.00e+00  1.22e+42  2.61e-13  1.34e+11  9.99e+04  7.87e+04  6.63e-11  5.33e-09  0.00e+00  0.00e+00  4.70e-05 -1.42e+33  2.91e+31 -8.87e+32  2.66e+04  1.33e+07  0.00e+00  5.39e+06 
1.290e+14 1.322e+14   74      0        0  2.30e+09  0.00e+00  0.00e+00  1.41e+42  2.43e-13  1.24e+11  9.63e+04  7.72e+04  6.72e-11  6.14e-09  0.00e+00  0.00e+00  5.71e-05 -1.26e+33  2.02e+31 -8.49e+32  2.49e+04  1.30e+07  0.00e+00  5.20e+06 
1.354e+14 1.388e+14   75      0        0  2.32e+09  0.00e+00  0.00e+00  1.64e+42  2.25e-13  1.15e+11  9.37e+04  7.59e+04  7.23e-11  7.48e-09  0.00e+00  0.00e+00  6.60e-05 -1.29e+33 -2.37e+31 -7.88e+32  2.34e+04  1.28e+07  0.00e+00  5.01e+06 
1.421e+14 1.457e+14   76      0        0  2.32e+09  0.00e+00  0.00e+00  1.89e+42  2.06e-13  1.06e+11  9.06e+04  7.46e+04  6.83e-11  8.79e-09  0.00e+00  0.00e+00  8.20e-05 -1.30e+33 -3.44e+31 -6.92e+32  2.22e+04  1.26e+07  0.00e+00  4.84e+06 
1.492e+14 1.529e+14   77      0        0  2.32e+09  0.00e+00  0.00e+00  2.19e+42  1.90e-13  9.71e+10  8.82e+04  7.33e+04  7.00e-11  1.05e-08  0.00e+00  0.00e+00  9.71e-05 -1.13e+33  1.90e+31 -6.92e+32  2.11e+04  1.24e+07  0.00e+00  4.68e+06 
1.566e+14 1.605e+14   78      0        0  2.32e+09  0.00e+00  0.00e+00  2.53e+42  1.75e-13  8.96e+10  8.57e+04  7.21e+04  8.62e-11  1.19e-08  0.00e+00  0.00e+00  1.17e-04 -1.07e+33 -5.76e+31 -6.85e+32  2.00e+04  1.23e+07  0.00e+00  4.54e+06 
1.644e+14 1.685e+14   79      0        0  2.30e+09  0.00e+00  0.00e+00  2.93e+42  1.62e-13  8.31e+10  8.31e+04  7.10e+04  7.69e-11  1.44e-08  0.00e+00  0.00e+00  1.36e-04 -1.04e+33  8.67e+29 -6.45e+32  1.89e+04  1.21e+07  0.00e+00  4.41e+06 
1.726e+14 1.769e+14   80      0        0  2.30e+09  0.00e+00  0.00e+00  3.39e+42  1.50e-13  7.69e+10  8.07e+04  7.00e+04  9.29e-11  1.56e-08  0.00e+00  0.00e+00  1.58e-04 -1.01e+33 -9.40e+30 -6.27e+32  1.80e+04  1.20e+07  0.00e+00  4.29e+06 
1.812e+14 1.857e+14   81      0        0  2.28e+09  0.00e+00  0.00e+00  3.92e+42  1.39e-13  7.14e+10  7.85e+04  6.89e+04  1.01e-10  1.80e-08  0.00e+00  0.00e+00  1.90e-04 -9.64e+32  9.62e+30 -6.20e+32  1.70e+04  1.19e+07  0.00e+00  4.18e+06 
1.902e+14 1.949e+14   82      0        0  2.26e+09  0.00e+00  0.00e+00  4.53e+42  1.30e-13  6.67e+10  7.65e+04  6.80e+04  8.90e-11  2.04e-08  0.00e+00  0.00e+00  2.29e-04 -9.46e+32 -3.57e+31 -6.12e+32  1.61e+04  1.17e+07  0.00e+00  4.07e+06 
1.997e+14 2.046e+14   83      0        0  2.24e+09  0.00e+00  0.00e+00  5.24e+42  1.21e-13  6.21e+10  7.43e+04  6.71e+04  1.15e-10  2.35e-08  0.00e+00  0.00e+00  2.66e-04 -9.04e+32  1.28e+31 -5.96e+32  1.53e+04  1.16e+07  0.00e+00  3.98e+06 
